"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"F((a) | (G(F((b) | (G(a))))))","ltl3ba","ok",0,0.00832447,4,8,17,2,4,2,1,0,"HOA: v1 name: ""TGBA for <>((a) || ([](<>((b) || ([](a))))))"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F((a) || GF((b) || G(a)))"" [0] 3 {0 1} [!0] 1 {0 1} [!0] 0 {0} State: 1 ""GF((b) || G(a))"" [!1] 1 {1} [1] 1 {0 1} [0&!1] 2 {0 1} State: 2 ""G(a) && GF((b) || G(a))"" [0] 2 {0 1} State: 3 ""t"" [t] 3 {0 1} --END--"
"F((a) | (G(F((b) | (G(a))))))","ltl3tela_alt","ok",0,0.00614209,2,4,9,2,2,1,1,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [!0&!1] 0 {0} [1] 0 {1} [0] 1 State: 1 [t] 1 --END--"
"F((a) | (G(F((b) | (G(a))))))","ltl3tela","ok",0,0.00868504,2,4,8,1,2,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {0} [0] 1 State: 1 [t] 1 {0} --END--"
"F((a) | (G(F((b) | (G(a))))))","ltl2tgba","ok",0,0.0053608,2,4,8,1,2,0,0,1,"HOA: v1 name: ""GFb | Fa"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {0} [0] 1 State: 1 [t] 1 {0} --END--"
"(a) & (G(F(!(a))))","ltl3ba","ok",0,0.00720869,2,3,3,1,2,0,0,0,"HOA: v1 name: ""TGBA for (a) && ([](<>(!(a))))"" States: 2 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 ""((a) && GF!((a)))"" [0] 1 {0} State: 1 ""GF!((a))"" [0] 1 [!0] 1 {0} --END--"
"(a) & (G(F(!(a))))","ltl3tela_alt","ok",0,0.00525362,2,3,3,1,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0] 1 State: 1 [!0] 1 {0} [0] 1 --END--"
"(a) & (G(F(!(a))))","ltl3tela","ok",0,0.00478702,2,3,3,1,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0] 1 State: 1 [!0] 1 {0} [0] 1 --END--"
"(a) & (G(F(!(a))))","ltl2tgba","ok",0,0.00431106,2,3,3,1,2,0,0,0,"HOA: v1 name: ""a & GF!a"" States: 2 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [0] 1 State: 1 [!0] 1 {0} [0] 1 --END--"
"(a) & (F(G(b)))","ltl3ba","ok",0,0.00763294,3,4,10,1,3,1,1,0,"HOA: v1 name: ""TGBA for (a) && (<>([](b)))"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""((a) && FG(b))"" [0] 1 State: 1 ""FG(b)"" [1] 2 {0} [t] 1 State: 2 ""G(b)"" [1] 2 {0} --END--"
"(a) & (F(G(b)))","ltl3tela_alt","ok",0,0.00461104,2,3,6,1,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0] 1 State: 1 [1] 1 [!1] 1 {0} --END--"
"(a) & (F(G(b)))","ltl3tela","ok",0,0.00468741,2,3,6,1,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0] 1 State: 1 [1] 1 [!1] 1 {0} --END--"
"(a) & (F(G(b)))","ltl2tgba","ok",0,0.00424329,2,3,6,1,2,0,0,0,"HOA: v1 name: ""a & FGb"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [0] 1 State: 1 [1] 1 [!1] 1 {0} --END--"
"((a) & (G(b))) | (F(G(c))) | ((!(a)) & (F(!(b))))","ltl3ba","ok",0,0.0078241,6,11,48,2,6,2,1,0,"HOA: v1 name: ""TGBA for ((a) && ([](b))) || (<>([](c))) || ((!(a)) && (<>(!(b))))"" States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""((((a) && G(b)) || FG(c)) || (!((a)) && F!((b))))"" [!0&!1] 5 {0 1} [0&1] 4 {0 1} [0 | 1] 2 {1} [!0&1] 1 {0} State: 1 ""F!((b))"" [!1] 5 {0 1} [1] 1 {0} State: 2 ""FG(c)"" [2] 3 {0 1} [t] 2 {1} State: 3 ""G(c)"" [2] 3 {0 1} State: 4 ""G(b)"" [1] 4 {0 1} State: 5 ""t"" [t] 5 {0 1} --END--"
"((a) & (G(b))) | (F(G(c))) | ((!(a)) & (F(!(b))))","ltl3tela_alt","ok",0,0.00697074,5,10,40,2,5,1,1,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 2 Fin(1) & Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&1] 1 [0 | 1] 2 [!0&1] 3 [!0&!1] 4 State: 1 [1] 1 State: 2 [2] 2 [!2] 2 {0} State: 3 [1] 3 {1} [!1] 4 State: 4 [t] 4 --END--"
"((a) & (G(b))) | (F(G(c))) | ((!(a)) & (F(!(b))))","ltl3tela","ok",0,0.0103159,5,12,40,1,5,0,0,1,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 1 [0&1] 2 [!0&1] 3 [0&!1] 4 State: 1 [t] 1 State: 2 [1] 2 [!1] 4 State: 3 [!1] 1 [1&2] 3 [1&!2] 3 {0} State: 4 [2] 4 [!2] 4 {0} --END--"
"((a) & (G(b))) | (F(G(c))) | ((!(a)) & (F(!(b))))","ltl2tgba","ok",0,0.00580274,5,12,40,1,5,0,0,1,"HOA: v1 name: ""(a & Gb) | FGc | (!a & F!b)"" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 1 [0&1] 2 [!0&1] 3 [0&!1] 4 State: 1 [t] 1 State: 2 [1] 2 [!1] 4 State: 3 [!1] 1 [1&2] 3 [1&!2] 3 {0} State: 4 [2] 4 [!2] 4 {0} --END--"
"X(F((a) | (G(F(b)))))","ltl3ba","ok",0,0.0078105,4,7,18,2,4,1,1,1,"HOA: v1 name: ""TGBA for X(<>((a) || ([](<>(b)))))"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 ""X (F((a) || GF(b)))"" [t] 1 {0} State: 1 ""F((a) || GF(b))"" [0] 3 {0 1} [!0] 2 {0 1} [!0] 1 {0} State: 2 ""GF(b)"" [!1] 2 {1} [1] 2 {0 1} State: 3 ""t"" [t] 3 {0 1} --END--"
"X(F((a) | (G(F(b)))))","ltl3tela_alt","ok",0,0.00497917,3,5,13,2,3,1,1,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 1 {0} [1] 1 {1} [0] 2 State: 2 [t] 2 --END--"
"X(F((a) | (G(F(b)))))","ltl3tela","ok",0,0.00709045,3,5,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 1 [!0&1] 1 {0} [0] 2 State: 2 [t] 2 {0} --END--"
"X(F((a) | (G(F(b)))))","ltl2tgba","ok",0,0.00499366,3,5,12,1,3,0,0,1,"HOA: v1 name: ""GFb | XFa"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 1 [!0&1] 1 {0} [0] 2 State: 2 [t] 2 {0} --END--"
"G((F(a)) & (F((b) | (G(F(c))))))","ltl3ba","ok",0,0.00792214,2,10,20,3,2,1,1,1,"HOA: v1 name: ""TGBA for []((<>(a)) && (<>((b) || ([](<>(c))))))"" States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 3 Acceptance: 3 Inf(0)&Inf(1)&Inf(2) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 ""G(F(a) && F((b) || GF(c)))"" [!0&!1] 0 {1} [0&!1] 0 {0 1} [!0&1] 0 {1 2} [0&1] 0 {0 1 2} [!0&!1] 1 {1 2} [0&!1] 1 {0 1 2} State: 1 ""F(a) && GF(c) && G(F(a) && F((b) || GF(c)))"" [!0&!2] 1 {2} [0&!2] 1 {0 2} [!0&2] 1 {1 2} [0&2] 1 {0 1 2} --END--"
"G((F(a)) & (F((b) | (G(F(c))))))","ltl3tela_alt","ok",0,0.00505581,1,8,12,5,1,1,1,1,"HOA: v1 States: 1 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 5 (Fin(0) | Inf(4)) & (Fin(1) | Inf(2)) & Inf(3) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [!0&!1&!2] 0 {0} [!0&!1&!2] 0 {1} [!0&2] 0 {2} [0&!1&!2] 0 {0 3} [0&!1&!2] 0 {1 3} [0&2] 0 {2 3} [!0&1] 0 {4} [0&1] 0 {3 4} --END--"
"G((F(a)) & (F((b) | (G(F(c))))))","ltl3tela","ok",0,0.0139299,1,4,8,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1&!2] 0 [!0&1 | !0&2] 0 {1} [0&!1&!2] 0 {0} [0&1 | 0&2] 0 {0 1} --END--"
"G((F(a)) & (F((b) | (G(F(c))))))","ltl2tgba","ok",0,0.00655525,1,4,8,2,1,0,0,1,"HOA: v1 name: ""G(Fa & (GFc | Fb))"" States: 1 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1&!2] 0 [!0&1 | !0&2] 0 {1} [0&!1&!2] 0 {0} [0&1 | 0&2] 0 {0 1} --END--"
"(F((G(a)) | (G(F(b))))) | (G((b) U (!(a))))","ltl3ba","ok",0,0.00813634,5,11,26,3,5,2,1,0,"HOA: v1 name: ""TGBA for (<>(([](a)) || ([](<>(b))))) || ([]((b) U (!(a))))"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 3 Acceptance: 3 Inf(0)&Inf(1)&Inf(2) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""(F(G(a) || GF(b)) || G((b) U !((a))))"" [t] 2 {0 2} [0&1] 1 {0 1} [!0] 1 {0 1 2} State: 1 ""((b) U !((a))) && G((b) U !((a)))"" [0&1] 1 {0 1} [!0] 1 {0 1 2} State: 2 ""F(G(a) || GF(b))"" [0] 4 {0 1 2} [t] 3 {0 1 2} [t] 2 {0 2} State: 3 ""GF(b)"" [!1] 3 {1 2} [1] 3 {0 1 2} State: 4 ""G(a)"" [0] 4 {0 1 2} --END--"
"(F((G(a)) | (G(F(b))))) | (G((b) U (!(a))))","ltl3tela_alt","ok",0,0.00848607,3,7,16,6,3,2,1,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 6 (Fin(2)|Fin(3)) & (Fin(0) | Inf(1)) & (Fin(4) | Inf(5)) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [t] 1 [!0 | 1] 2 State: 1 [!1] 1 {0 2} [1] 1 {1 2} [0] 1 {3} State: 2 [0&1] 2 {4} [!0] 2 {5} --END--"
"(F((G(a)) | (G(F(b))))) | (G((b) U (!(a))))","ltl3tela","ok",0,0.013886,2,5,8,2,2,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: parity min even 2 Acceptance: 2 Inf(0) | Fin(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0 | 1] 0 [0&!1] 1 State: 1 [0&!1] 1 [1] 1 {0} [!0&!1] 1 {1} --END--"
"(F((G(a)) | (G(F(b))))) | (G((b) U (!(a))))","ltl2tgba","ok",0,0.00532543,2,7,8,3,2,0,0,1,"HOA: v1 name: ""F(Ga | GFb) | G(b U !a)"" States: 2 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 3 Fin(2) | Inf(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0&1] 0 {1} [!0&1] 0 {0 1} [!0&!1] 0 {0 2} [0&!1] 1 State: 1 [0&!1] 1 [1] 1 {1} [!0&!1] 1 {2} --END--"
"(!(a)) | (X((G(a)) | (F((b) | (G(c))))))","ltl3ba","ok",0,0.00793723,6,12,46,1,6,2,1,0,"HOA: v1 name: ""TGBA for (!(a)) || (X(([](a)) || (<>((b) || ([](c))))))"" States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""(!((a)) || X ((G(a) || F((b) || G(c)))))"" [!0] 5 {0} [0] 1 {0} State: 1 ""(G(a) || F((b) || G(c)))"" [1] 5 {0} [0&!1] 4 {0} [!1&2] 3 {0} [!1] 2 State: 2 ""F((b) || G(c))"" [1] 5 {0} [!1&2] 3 {0} [!1] 2 State: 3 ""G(c)"" [2] 3 {0} State: 4 ""G(a)"" [0] 4 {0} State: 5 ""t"" [t] 5 {0} --END--"
"(!(a)) | (X((G(a)) | (F((b) | (G(c))))))","ltl3tela_alt","ok",0,0.00673663,5,10,38,1,5,1,1,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0] 1 [!0] 4 State: 1 [0&!1] 2 [!1] 3 [1] 4 State: 2 [0] 2 State: 3 [!1&2] 3 [!1&!2] 3 {0} [1] 4 State: 4 [t] 4 --END--"
"(!(a)) | (X((G(a)) | (F((b) | (G(c))))))","ltl3tela","ok",0,0.0122298,4,9,32,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [t] 1 State: 2 [1] 1 [0&!1] 2 [!0&!1] 3 State: 3 [1] 1 [!1&2] 3 [!1&!2] 3 {0} --END--"
"(!(a)) | (X((G(a)) | (F((b) | (G(c))))))","ltl2tgba","ok",0,0.00856115,4,9,32,1,4,0,0,1,"HOA: v1 name: ""!a | FGc | X(Ga | Fb)"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [t] 1 State: 2 [1] 1 [0&!1] 2 [!0&!1] 3 State: 3 [1] 1 [!1&2] 3 [!1&!2] 3 {0} --END--"
"F((G((a) & (!(b)))) | (G((F(b)) & (F(!(a))))))","ltl3ba","ok",0,0.00785288,3,8,14,3,3,1,1,0,"HOA: v1 name: ""TGBA for <>(([]((a) && (!(b)))) || ([]((<>(b)) && (<>(!(a))))))"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 3 Acceptance: 3 Inf(0)&Inf(1)&Inf(2) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(G((a) && !((b))) || G(F(b) && F!((a))))"" [0&!1] 2 {0 1 2} [t] 1 {0 1 2} [t] 0 {0 1} State: 1 ""G(F(b) && F!((a)))"" [0&!1] 1 {2} [0&1] 1 {0 2} [!0&!1] 1 {1 2} [!0&1] 1 {0 1 2} State: 2 ""G((a) && !((b)))"" [0&!1] 2 {0 1 2} --END--"
"F((G((a) & (!(b)))) | (G((F(b)) & (F(!(a))))))","ltl3tela_alt","ok",0,0.00502952,1,5,5,6,1,1,1,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 6 (Fin(4)|Fin(5)) & (Fin(1) | Inf(3)) & (Fin(0) | Inf(2)) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [0&!1] 0 {0 1 4} [0&1] 0 {1 2 4} [!0&!1] 0 {0 3 4} [!0&1] 0 {2 3 4} [0&!1] 0 {5} --END--"
"F((G((a) & (!(b)))) | (G((F(b)) & (F(!(a))))))","ltl3tela","ok",0,0.0130052,1,4,4,3,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 3 Fin(2) | (Inf(0)&Inf(1)) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0&!1] 0 [0&1] 0 {0 2} [!0&!1] 0 {1 2} [!0&1] 0 {0 1 2} --END--"
"F((G((a) & (!(b)))) | (G((F(b)) & (F(!(a))))))","ltl2tgba","ok",0,0.00591291,1,4,4,3,1,0,0,1,"HOA: v1 name: ""F(G(a & !b) | G(Fb & F!a))"" States: 1 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 3 Fin(2) | (Inf(0)&Inf(1)) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0&!1] 0 [0&1] 0 {0 2} [!0&!1] 0 {1 2} [!0&1] 0 {0 1 2} --END--"
"(G(a)) | (G((F(b)) & (F(G(c)))))","ltl3ba","ok",0,0.0084434,5,11,40,2,5,2,1,0,"HOA: v1 name: ""TGBA for ([](a)) || ([]((<>(b)) && (<>([](c)))))"" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""(G(a) || G(F(b) && FG(c)))"" [0] 4 {0 1} [t] 1 {0 1} State: 1 ""G(F(b) && FG(c))"" [!1] 2 [1] 2 {0} State: 2 ""F(b) && FG(c) && G(F(b) && FG(c))"" [!1&2] 3 {1} [1&2] 3 {0 1} [!1] 2 [1] 2 {0} State: 3 ""F(b) && G(c) && G(F(b) && FG(c))"" [!1&2] 3 {1} [1&2] 3 {0 1} State: 4 ""G(a)"" [0] 4 {0 1} --END--"
"(G(a)) | (G((F(b)) & (F(G(c)))))","ltl3tela_alt","ok",0,0.00507834,3,7,24,3,3,1,1,0,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 3 Fin(1) & (Fin(0) | Inf(2)) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0] 1 [t] 2 State: 1 [0] 1 State: 2 [!1&2] 2 {0} [!1&!2] 2 {0 1} [1&2] 2 {2} [1&!2] 2 {1 2} --END--"
"(G(a)) | (G((F(b)) & (F(G(c)))))","ltl3tela","ok",0,0.0107747,2,5,16,2,2,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0] 0 {1} [!0] 1 State: 1 [!1&2] 1 [!2] 1 {0} [1&2] 1 {1} --END--"
"(G(a)) | (G((F(b)) & (F(G(c)))))","ltl2tgba","ok",0,0.00515832,2,5,16,2,2,0,0,1,"HOA: v1 name: ""Ga | G(Fb & FGc)"" States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0] 0 {1} [!0] 1 State: 1 [!1&2] 1 [!2] 1 {0} [1&2] 1 {1} --END--"
"X((G(F(a))) | (G(!(a))))","ltl3ba","ok",0,0.0070314,4,6,8,1,4,1,1,0,"HOA: v1 name: ""TGBA for X(([](<>(a))) || ([](!(a))))"" States: 4 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""X ((GF(a) || G!((a))))"" [t] 1 {0} State: 1 ""(GF(a) || G!((a)))"" [t] 3 {0} [!0] 2 {0} State: 2 ""G!((a))"" [!0] 2 {0} State: 3 ""GF(a)"" [!0] 3 [0] 3 {0} --END--"
"X((G(F(a))) | (G(!(a))))","ltl3tela_alt","ok",0,0.00459158,4,6,8,1,4,1,1,0,"HOA: v1 States: 4 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [t] 1 State: 1 [t] 2 [!0] 3 State: 2 [!0] 2 [0] 2 {0} State: 3 [!0] 3 {0} --END--"
"X((G(F(a))) | (G(!(a))))","ltl3tela","ok",0,0.00630516,3,5,6,1,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 2 State: 1 [!0] 1 [0] 1 {0} State: 2 [0] 1 [!0] 2 {0} --END--"
"X((G(F(a))) | (G(!(a))))","ltl2tgba","ok",0,0.00432334,3,5,6,1,3,0,0,1,"HOA: v1 name: ""GFa | XG!a"" States: 3 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 1 {0} [0] 2 State: 2 [!0] 2 [0] 2 {0} --END--"
"X(((a) & (F((b) | (G((!(b)) & (F(c))))))) | ((!(a)) & (G((!(b)) & (F((b) | (G(!(c)))))))))","ltl3ba","ok",0,0.00739734,7,17,49,3,7,3,1,0,"HOA: v1 name: ""TGBA for X(((a) && (<>((b) || ([]((!(b)) && (<>(c))))))) || ((!(a)) && ([]((!(b)) && (<>((b) || ([](!(c)))))))))"" States: 7 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 3 Acceptance: 3 Inf(0)&Inf(1)&Inf(2) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""X ((((a) && F((b) || G(!((b)) && F(c)))) || (!((a)) && G(!((b)) && F((b) || G!((c)))))))"" [t] 1 {0 1 2} State: 1 ""(((a) && F((b) || G(!((b)) && F(c)))) || (!((a)) && G(!((b)) && F((b) || G!((c))))))"" [0&1] 6 {0 1 2} [0&!1&!2] 5 {1 2} [0&!1&2] 5 {0 1 2} [0&!1] 4 {0 2} [!0&!1&!2] 3 {0 1 2} [!0&!1] 2 {0 1} State: 2 ""F((b) || G!((c))) && G(!((b)) && F((b) || G!((c))))"" [!1&!2] 3 {0 1 2} [!1] 2 {0 1} State: 3 ""G!((c)) && G(!((b)) && F((b) || G!((c))))"" [!1&!2] 3 {0 1 2} State: 4 ""F((b) || G(!((b)) && F(c)))"" [1] 6 {0 1 2} [!1&!2] 5 {1 2} [!1&2] 5 {0 1 2} [!1] 4 {0 2} State: 5 ""G(!((b)) && F(c))"" [!1&!2] 5 {1 2} [!1&2] 5 {0 1 2} State: 6 ""t"" [t] 6 {0 1 2} --END--"
"X(((a) & (F((b) | (G((!(b)) & (F(c))))))) | ((!(a)) & (G((!(b)) & (F((b) | (G(!(c)))))))))","ltl3tela_alt","ok",0,0.00479088,5,10,34,3,5,0,0,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 3 Fin(2) & (Fin(0) | Inf(1)) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [0&!1] 2 [!0&!1] 3 [0&1] 4 State: 2 [!1&!2] 2 {0} [!1&2] 2 {1} [1] 4 State: 3 [!1&!2] 3 [!1&2] 3 {2} State: 4 [t] 4 --END--"
"X(((a) & (F((b) | (G((!(b)) & (F(c))))))) | ((!(a)) & (G((!(b)) & (F((b) | (G(!(c)))))))))","ltl3tela","ok",0,0.0255711,5,10,34,2,5,0,0,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [t] 1 State: 1 [0&1] 2 [0&!1] 3 [!0&!1] 4 State: 2 [t] 2 State: 3 [1] 2 [!1&!2] 3 {0} [!1&2] 3 {1} State: 4 [!1&!2] 4 [!1&2] 4 {0} --END--"
"X(((a) & (F((b) | (G((!(b)) & (F(c))))))) | ((!(a)) & (G((!(b)) & (F((b) | (G(!(c)))))))))","ltl2tgba","ok",0,0.00779519,8,17,56,1,8,3,1,0,"HOA: v1 name: ""X((a & (Fb | G(Fc & FG!b))) | (!a & G!b & F(G!c | GFb)))"" States: 8 Start: 7 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&1] 1 [0&!1] 2 [0&!1] 3 [!0&!1] 4 [!0&!1&!2] 5 [0&!1&2] 6 State: 1 [t] 1 {0} State: 2 [1] 1 [!1] 2 State: 3 [t] 3 [!1&2] 6 State: 4 [!1] 4 [!1&!2] 5 State: 5 [!1&!2] 5 {0} State: 6 [!1&!2] 6 [!1&2] 6 {0} State: 7 [t] 0 --END--"
