"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"(F(a)) & (F(G(b)))","fmerg","ok",0,0.00167576,4,8,16,1,4,0,0,1,"HOA: v1 name: ""SLAA for Fa & FGb"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic univ-branch --BODY-- State: 0 ""Fa & FGb"" [0&1] 1 [0&!1] 1 [!0] 1&2 State: 1 ""FGb"" [1] 1 [!1] 1 {0} State: 2 ""Fa"" [0] 3 [!0] 2 {0} State: 3 ""t"" [t] 3 --END--"
"(F(a)) & (F(G(b)))","fgmerg","ok",0,0.00170746,4,9,16,2,4,0,0,1,"HOA: v1 name: ""SLAA for Fa & FGb"" States: 4 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 2 Fin(1) & Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic univ-branch --BODY-- State: 0 ""Fa & FGb"" [0&1] 1 [0&!1] 1 [!0&1] 1&2 [!0&!1] 1&2 State: 1 ""FGb"" [1] 1 [!1] 1 {1} State: 2 ""Fa"" [0] 3 [!0] 2 {0} State: 3 ""t"" [t] 3 --END--"
"(F(a)) & (F(G(b)))","fgmerg_opt","ok",0,0.00171646,4,9,16,2,4,0,0,1,"HOA: v1 name: ""SLAA for Fa & FGb"" States: 4 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 2 Fin(1) & Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic univ-branch --BODY-- State: 0 ""Fa & FGb"" [0&1] 1 [0&!1] 1 [!0&1] 1&2 [!0&!1] 1&2 State: 1 ""FGb"" [1] 1 [!1] 1 {1} State: 2 ""Fa"" [0] 3 [!0] 2 {0} State: 3 ""t"" [t] 3 --END--"
"F((G(b)) | (G(a)) | (G(F(c))))","ltl3ba","ok",0,0.00721565,6,11,56,1,6,1,1,0,"HOA: v1 name: ""VWAA for <>(([](b)) || ([](a)) || ([](<>(c))))"" States: 6 Start: 0 AP: 3 ""b"" ""a"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""F((G(b) || G(a)) || GF(c))"" {0} [0] 4 [1] 3 [t] 1 [t] 0 State: 1 ""GF(c)"" [2] 1 [!2] 1&2 State: 2 ""F(c)"" {0} [2] 5 [!2] 2 State: 3 ""G(a)"" [1] 3 State: 4 ""G(b)"" [0] 4 State: 5 ""t"" [t] 5 --END--"
"F((G(b)) | (G(a)) | (G(F(c))))","basic","ok",0,0.00196949,6,12,56,1,6,1,1,0,"HOA: v1 name: ""SLAA for F(Gb | Ga | GFc)"" States: 6 Start: 0 AP: 3 ""b"" ""a"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""F(Gb | Ga | GFc)"" [0] 1 [1] 2 [2] 3 [!2] 3&4 [t] 0 {0} State: 1 ""Gb"" [0] 1 State: 2 ""Ga"" [1] 2 State: 3 ""GFc"" [2] 3 [!2] 3&4 State: 4 ""Fc"" [2] 5 [!2] 4 {0} State: 5 ""t"" [t] 5 --END--"
"F((G(b)) | (G(a)) | (G(F(c))))","fmerg","ok",0,0.00183999,3,8,40,4,3,1,1,1,"HOA: v1 name: ""SLAA for F(Gb | Ga | GFc)"" States: 3 Start: 0 AP: 3 ""b"" ""a"" ""c"" Acceptance: 4 (Fin(1)|Fin(2)|Fin(3)) & Fin(0) properties: trans-labels explicit-labels trans-acc complete univ-branch --BODY-- State: 0 ""F(Gb | Ga | GFc)"" [t] 0 {0} [0] 0 {2 3} [1] 0 {1 3} [2] 0 {1 2} [!2] 0&1 {1 2} State: 1 ""Fc"" [2] 2 [!2] 1 {0} State: 2 ""t"" [t] 2 --END--"
"F((G(b)) | (G(a)) | (G(F(c))))","fgmerg","ok",0,0.00188393,1,5,24,6,1,1,1,1,"HOA: v1 name: ""SLAA for F(Gb | Ga | GFc)"" States: 1 Start: 0 AP: 3 ""b"" ""a"" ""c"" Acceptance: 6 (Fin(3)|Fin(4)|Fin(5)) & Fin(0) & (Inf(2) | Fin(1)) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 ""F(Gb | Ga | GFc)"" [t] 0 {0} [0] 0 {4 5} [1] 0 {3 5} [2] 0 {2 3 4} [!2] 0 {1 3 4} --END--"
"F((G(b)) | (G(a)) | (G(F(c))))","fgmerg_opt","ok",0,0.00209279,1,4,16,6,1,1,1,1,"HOA: v1 name: ""SLAA for F(Gb | Ga | GFc)"" States: 1 Start: 0 AP: 3 ""b"" ""a"" ""c"" Acceptance: 6 (Fin(3)|Fin(4)|Fin(5)) & Fin(0) & (Inf(2) | Fin(1)) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 ""F(Gb | Ga | GFc)"" [0] 0 {4 5} [1] 0 {3 5} [2] 0 {2 3 4} [!2] 0 {1 3 4} --END--"
"F(G((a) & ((b) | (G(F(b))))))","ltl3ba","ok",0,0.00727537,5,10,20,1,5,1,1,0,"HOA: v1 name: ""VWAA for <>([]((a) && ((b) || ([](<>(b))))))"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""FG((a) && ((b) || GF(b)))"" {0} [0&1] 1 [0&!1] 1&2 [t] 0 State: 1 ""G((a) && ((b) || GF(b)))"" [0&1] 1 [0&!1] 1&2 State: 2 ""GF(b)"" [1] 2 [!1] 2&3 State: 3 ""F(b)"" {0} [1] 4 [!1] 3 State: 4 ""t"" [t] 4 --END--"
"F(G((a) & ((b) | (G(F(b))))))","basic","ok",0,0.00202866,5,10,20,1,5,1,1,0,"HOA: v1 name: ""SLAA for FG(a & (b | GFb))"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""FG(a & (b | GFb))"" [0&1] 1 [0&!1] 1&2&3 [t] 0 {0} State: 1 ""G(a & (b | GFb))"" [0&1] 1 [0&!1] 1&2&3 State: 2 ""GFb"" [1] 2 [!1] 2&3 State: 3 ""Fb"" [1] 4 [!1] 3 {0} State: 4 ""t"" [t] 4 --END--"
