"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"F((a) & (!(b)) & ((c) U (b)))","fmerg","ok",0,0.00250355,3,5,23,1,3,1,1,0,"HOA: v1 name: ""SLAA for F(a & !b & (c U b))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(a & !b & (c U b))"" [t] 0 {0} [0&!1&2] 1 State: 1 ""c U b"" [1] 2 [!1&2] 1 {0} State: 2 ""t"" [t] 2 --END--"
"F((a) & (!(b)) & ((c) U (b)))","basic","ok",0,0.00218441,3,5,23,1,3,1,1,0,"HOA: v1 name: ""SLAA for F(a & !b & (c U b))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(a & !b & (c U b))"" [0&!1&2] 1 [t] 0 {0} State: 1 ""c U b"" [1] 2 [!1&2] 1 {0} State: 2 ""t"" [t] 2 --END--"
"F((a) & (!(b)) & ((c) U (b)))","fgmerg","ok",0,0.00267672,3,5,23,2,3,1,1,0,"HOA: v1 name: ""SLAA for F(a & !b & (c U b))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 2 Fin(0) & Fin(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(a & !b & (c U b))"" [t] 0 {0} [0&!1&2] 1 State: 1 ""c U b"" [1] 2 [!1&2] 1 {1} State: 2 ""t"" [t] 2 --END--"
"F((a) & (!(b)) & ((c) U (b)))","ltl3ba","ok",0,0.00972272,3,5,23,1,3,1,1,0,"HOA: v1 name: ""VWAA for <>((a) && (!(b)) && ((c) U (b)))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 ""F(((a) && !((b))) && ((c) U (b)))"" {0} [0&!1&2] 1 [t] 0 State: 1 ""((c) U (b))"" {0} [1] 2 [!1&2] 1 State: 2 ""t"" [t] 2 --END--"
"F((a) & (!(b)) & ((b) R ((b) | (c))))","fmerg","ok",0,0.00233862,3,5,23,1,3,1,1,0,"HOA: v1 name: ""SLAA for F(a & !b & (b R (b | c)))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(a & !b & (b R (b | c)))"" [t] 0 {0} [0&!1&2] 1 State: 1 ""b R (b | c)"" [1] 2 [!1&2] 1 State: 2 ""t"" [t] 2 --END--"
"F((a) & (!(b)) & ((b) R ((b) | (c))))","basic","ok",0,0.00225424,3,5,23,1,3,1,1,0,"HOA: v1 name: ""SLAA for F(a & !b & (b R (b | c)))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(a & !b & (b R (b | c)))"" [0&!1&2] 1 [t] 0 {0} State: 1 ""b R (b | c)"" [1] 2 [!1&2] 1 State: 2 ""t"" [t] 2 --END--"
"F((a) & (!(b)) & ((b) R ((b) | (c))))","fgmerg","ok",0,0.00248534,3,5,23,1,3,1,1,0,"HOA: v1 name: ""SLAA for F(a & !b & (b R (b | c)))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(a & !b & (b R (b | c)))"" [t] 0 {0} [0&!1&2] 1 State: 1 ""b R (b | c)"" [1] 2 [!1&2] 1 State: 2 ""t"" [t] 2 --END--"
"F((a) & (!(b)) & ((b) R ((b) | (c))))","ltl3ba","ok",0,0.0106532,3,5,23,1,3,1,1,0,"HOA: v1 name: ""VWAA for <>((a) && (!(b)) && ((b) V ((b) || (c))))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 ""F(((a) && !((b))) && ((b) R ((b) || (c))))"" {0} [0&!1&2] 1 [t] 0 State: 1 ""((b) R ((b) || (c)))"" [1] 2 [!1&2] 1 State: 2 ""t"" [t] 2 --END--"
"((((F(a)) U ((!(a)) & (F(a)))) U ((a) & ((F(a)) U ((!(a)) & (F(a)))))) U ((!(a)) & (((F(a)) U ((!(a)) & (F(a)))) U ((a) & ((F(a)) U ((!(a)) & (F(a)))))))) U ((a) & ((((F(a)) U ((!(a)) & (F(a)))) U ((a) & ((F(a)) U ((!(a)) & (F(a)))))) U ((!(a)) & (((F(a)) U ((!(a)) & (F(a)))) U ((a) & ((F(a)) U ((!(a)) & (F(a)))))))))","fmerg","ok",0,0.00271402,6,11,16,1,6,4,1,1,"HOA: v1 name: ""SLAA for F(a & F(!a & F(a & F(!a & Fa))))"" States: 6 Start: 0 AP: 1 ""a"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 ""F(a & F(!a & F(a & F(!a & Fa))))"" [t] 0 {0} [0] 1 State: 1 ""F(!a & F(a & F(!a & Fa)))"" [t] 1 {0} [!0] 2 State: 2 ""F(a & F(!a & Fa))"" [t] 2 {0} [0] 3 State: 3 ""F(!a & Fa)"" [t] 3 {0} [!0] 4 State: 4 ""Fa"" [0] 5 [!0] 4 {0} State: 5 ""t"" [t] 5 --END--"
"((((F(a)) U ((!(a)) & (F(a)))) U ((a) & ((F(a)) U ((!(a)) & (F(a)))))) U ((!(a)) & (((F(a)) U ((!(a)) & (F(a)))) U ((a) & ((F(a)) U ((!(a)) & (F(a)))))))) U ((a) & ((((F(a)) U ((!(a)) & (F(a)))) U ((a) & ((F(a)) U ((!(a)) & (F(a)))))) U ((!(a)) & (((F(a)) U ((!(a)) & (F(a)))) U ((a) & ((F(a)) U ((!(a)) & (F(a)))))))))","basic","ok",0,0.00262544,6,11,16,1,6,4,1,1,"HOA: v1 name: ""SLAA for F(a & F(!a & F(a & F(!a & Fa))))"" States: 6 Start: 0 AP: 1 ""a"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 ""F(a & F(!a & F(a & F(!a & Fa))))"" [0] 1 [t] 0 {0} State: 1 ""F(!a & F(a & F(!a & Fa)))"" [!0] 2 [t] 1 {0} State: 2 ""F(a & F(!a & Fa))"" [0] 3 [t] 2 {0} State: 3 ""F(!a & Fa)"" [!0] 4 [t] 3 {0} State: 4 ""Fa"" [0] 5 [!0] 4 {0} State: 5 ""t"" [t] 5 --END--"
