"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut"
"(F((p) & (X(p)) & (X(X(p))) & (X(X(X(p)))) & (X(X(X(X(p))))))) & (F((q) & (X(q)) & (X(X(q))) & (X(X(X(q)))) & (X(X(X(X(q)))))))","ltl3tela","ok",0,0.0493185,36,121,144,1,4,0,0,1
"G(!(p0))","ltl3ba","ok",0,0.0108344,1,1,1,0,1,0,0,0
"G(!(p0))","ltl2tgba-G","ok",0,0.00589739,1,1,1,1,1,0,0,0
"G(!(p0))","ltl2tgba","ok",0,0.00574405,1,1,1,1,1,0,0,0
"G(!(p0))","ltl3tela","ok",0,0.00462321,1,1,1,0,1,0,0,0
"(F(p0)) -> ((!(p1)) U (p0))","ltl3ba","ok",0,0.00942911,4,7,14,1,4,1,1,0
"(F(p0)) -> ((!(p1)) U (p0))","ltl2tgba-G","ok",0,0.00686569,3,5,10,1,3,0,0,0
"(F(p0)) -> ((!(p1)) U (p0))","ltl2tgba","ok",0,0.00695098,3,5,10,1,3,0,0,0
"(F(p0)) -> ((!(p1)) U (p0))","ltl3tela","ok",0,0.00650894,3,5,10,0,3,0,0,0
"G((p0) -> (G(!(p1))))","ltl3ba","ok",0,0.00966538,2,3,5,0,2,0,0,0
"G((p0) -> (G(!(p1))))","ltl2tgba-G","ok",0,0.00684846,2,3,5,1,2,0,0,0
"G((p0) -> (G(!(p1))))","ltl2tgba","ok",0,0.00691622,2,3,5,1,2,0,0,0
"G((p0) -> (G(!(p1))))","ltl3tela","ok",0,0.00597288,2,3,5,0,2,0,0,0
"G(((p0) & (!(p1)) & (F(p1))) -> ((!(p2)) U (p1)))","ltl3ba","ok",0,0.0115805,3,6,19,1,2,1,1,0
"G(((p0) & (!(p1)) & (F(p1))) -> ((!(p2)) U (p1)))","ltl2tgba-G","ok",0,0.00782333,3,7,20,1,2,0,0,0
"G(((p0) & (!(p1)) & (F(p1))) -> ((!(p2)) U (p1)))","ltl2tgba","ok",0,0.00786505,3,7,20,1,2,0,0,0
"G(((p0) & (!(p1)) & (F(p1))) -> ((!(p2)) U (p1)))","ltl3tela","ok",0,0.0111644,3,7,20,0,2,0,0,0
"G(((p0) & (!(p1))) -> ((!(p2)) W (p1)))","ltl3ba","ok",0,0.00978354,2,4,13,0,1,0,0,0
"G(((p0) & (!(p1))) -> ((!(p2)) W (p1)))","ltl2tgba-G","ok",0,0.00738067,2,4,13,1,1,0,0,0
"G(((p0) & (!(p1))) -> ((!(p2)) W (p1)))","ltl2tgba","ok",0,0.00663477,2,4,13,1,1,0,0,0
"G(((p0) & (!(p1))) -> ((!(p2)) W (p1)))","ltl3tela","ok",0,0.00840505,2,4,13,0,1,0,0,0
"F(p0)","ltl3ba","ok",0,0.00999305,2,3,4,1,2,0,0,1
"F(p0)","ltl2tgba-G","ok",0,0.00650172,2,3,4,1,2,0,0,1
"F(p0)","ltl2tgba","ok",0,0.00615388,2,3,4,1,2,0,0,1
"F(p0)","ltl3tela","ok",0,0.00376899,2,3,4,1,2,0,0,1
"(!(p0)) W ((!(p0)) & (p1))","ltl3ba","ok",0,0.0104585,2,3,6,0,2,0,0,0
"(!(p0)) W ((!(p0)) & (p1))","ltl2tgba-G","ok",0,0.00626641,2,3,6,1,2,0,0,0
"(!(p0)) W ((!(p0)) & (p1))","ltl2tgba","ok",0,0.00709259,2,3,6,1,2,0,0,0
"(!(p0)) W ((!(p0)) & (p1))","ltl3tela","ok",0,0.0045919,2,3,6,0,2,0,0,0
